"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","ANO"
"342","Leonardo Rodrigues dos Santos","leo-santos","Léo Santos","https://s.glbimg.com/es/sde/f/2019/08/01/99fb2757e4a88d4f0c24c074678498f1_FORMATO.png",95820,23,264,"zag","Contundido",0,6,0,0,"Corinthians",2019
"343","Adriano Firmino dos Santos da Silva","adriano","Adriano","https://s.glbimg.com/es/sde/f/2019/07/18/7327bc4ac782fab746b4699bf840a4ca_FORMATO.png",105906,23,283,"mei","Nulo",0,1,0,0,"Cruzeiro",2019
"344","Alisson Fabrício dos Santos Taddei","alisson-taddei","Alisson Taddei","",105907,23,290,"mei","Nulo",0,1,0,0,"Goiás",2019
"345","Bruno Alves de Souza","bruno-alves","Bruno Alves","https://s.glbimg.com/es/sde/f/2019/09/13/6a63d017c3cafbb9d929b7a8d1c922d2_FORMATO.png",84462,23,341,"ata","Provável",0.2,0.78,0.01,-1.1,"CSA",2019
"346","Luis Oscar González","lucho-gonzalez","Lucho González","https://s.glbimg.com/es/sde/f/2019/03/30/53d81b4d0fe0473120e74c998cbcd3bc_FORMATO.png",71479,23,293,"mei","Provável",1.6,4.73,0.57,0.78,"Athlético-PR",2019
"347","Yeferson Julio Soteldo Martínez","soteldo","Soteldo","https://s.glbimg.com/es/sde/f/2019/03/29/31e7873f19386d05456c38558b181df5_FORMATO.png",87258,23,277,"mei","Suspenso",-1.8,6.79,-0.22,3.24,"Santos",2019
"348","Willian Popp","willian-popp","Willian Popp","https://s.glbimg.com/es/sde/f/2019/09/27/47e9584c49504ee10a3a5473853a0eed_FORMATO.jpeg",86890,23,354,"ata","Nulo",0,3,0,0,"Ceará",2019
"349","Bryan Jafet Ruíz González","bryan-ruiz","Bryan Ruíz","https://s.glbimg.com/es/sde/f/2018/07/11/ef076ba265a7f7e961749ab3e573933e_FORMATO.png",71019,23,277,"mei","Nulo",0,4,0,0,"Santos",2019
"350","Andrevaldo de Jesus Santos","valdo","Valdo","https://s.glbimg.com/es/sde/f/2019/03/28/45578b3cbd48709822cd22573ff790b6_FORMATO.png",84509,23,354,"zag","Provável",0,4.52,-0.05,2.82,"Ceará",2019
"351","Augusto César dos Santos Moreira","augusto","Augusto","https://s.glbimg.com/es/sde/f/2019/03/28/a943ff6068ab0a2af942a381c74055b4_FORMATO.png",71042,23,315,"mei","Nulo",0,4.74,0,2.38,"Chapecoense",2019
"352","Vinicius Alessandro Mingotti","vinicius-mingotti","Vinicius Mingotti","https://s.glbimg.com/es/sde/f/2019/07/19/72e2c4c729775230ecaf6dc50d64db45_FORMATO.png",105909,23,293,"ata","Nulo",0,1,0,0,"Athlético-PR",2019
"353","Fernando Miguel Kaufmann","fernando-miguel","Fernando Miguel","https://s.glbimg.com/es/sde/f/2018/09/27/d6ac644102159cd04f0ad131ac4bfb10_FORMATO.png",71571,23,267,"gol","Provável",0.7,6.8,-0.62,2.72,"Vasco",2019
"354","José Romário Silva de Souza","romarinho","Romarinho","https://s.glbimg.com/es/sde/f/2019/03/22/1e91578796c67027f42f8dfaefafd24d_FORMATO.png",84523,23,356,"ata","Nulo",0,5.11,0,2.7,"Fortaleza",2019
"355","Walter Kannemann","kannemann","Kannemann","https://s.glbimg.com/es/sde/f/2018/05/21/7a4b8f949ed4d8b668d8c40a33e50edb_FORMATO.png",87342,23,284,"zag","Nulo",7.5,13.02,0.92,4.53,"Grêmio",2019
"356","Jonathan Monteiro","jonathan","Jonathan","https://s.glbimg.com/es/sde/f/2019/07/19/d14955febc77d40678412b0b2ba03627_FORMATO.jpeg",105910,23,283,"zag","Dúvida",0,1,0,0,"Cruzeiro",2019
"357","Leonardo da Silva Vieira","leo","Leo","https://s.glbimg.com/es/sde/f/2018/03/01/5f4bc547ea7572a6909432c0c03d529b_FORMATO.png",71043,23,293,"gol","Nulo",0,2.47,0,5.85,"Athlético-PR",2019
"358","Fernando José Marques Maciel","fernandinho","Fernandinho","https://s.glbimg.com/es/sde/f/2019/03/29/062ea204ed60f2b4c3bdbcb2c506b6c1_FORMATO.png",91130,23,265,"ata","Nulo",0,2,0,0,"Bahia",2019
"359","Emerson Raymundo Santos","emerson-santos","Emerson Santos","https://s.glbimg.com/es/sde/f/2018/07/20/c87125fb04d89c8e72a797a7b0ceeddb_FORMATO.png",86972,23,285,"zag","Provável",0,4.42,0,3.22,"Internacional",2019
"360","Felipe de Oliveira Silva","felipe-baxola","Felipe Baxola","https://s.glbimg.com/es/sde/f/2019/03/28/24e6b367451f8861ad0b1a99cfd02895_FORMATO.png",71113,23,354,"mei","Nulo",0,3.62,0,0.22,"Ceará",2019
"361","Gustavo Henrique da Silva Sousa","gustavo","Gustavo","https://s.glbimg.com/es/sde/f/2019/05/23/e465cd357033b982d32052d767bea71d_FORMATO.png",86932,23,264,"ata","Nulo",0,3.97,0,1.67,"Corinthians",2019
"362","Fábio Pizarro Sanches","fabio-sanches","Fábio Sanches","https://s.glbimg.com/es/sde/f/2019/08/16/b5f403743092134524778b2bc6953aca_FORMATO.png",71604,23,290,"zag","Provável",4.9,4.62,-0.67,4.67,"Goiás",2019
"363","Nicolás Federico López Alonso","nico-lopez","Nico López","https://s.glbimg.com/es/sde/f/2018/04/08/5bb6e14f65a15709391b32e0e4332d8c_FORMATO.png",84709,23,285,"ata","Provável",8.2,14.8,0.64,3.42,"Internacional",2019
"364","Rômulo Zanre Zwarg","romulo","Rômulo","https://s.glbimg.com/es/sde/f/2019/07/19/3a8cec6f11d20f3f169a8bd151a50723_FORMATO.jpeg",105911,23,283,"mei","Nulo",0,1,0,0,"Cruzeiro",2019
"365","Everaldo Silva do Nascimento","everaldo","Everaldo ","https://s.glbimg.com/es/sde/f/2019/05/23/6fff5abfbfbd6b07376f8891759f2538_FORMATO.png",91151,23,264,"ata","Contundido",0,3.91,0,2.62,"Corinthians",2019
"366","Welinton Macedo dos Santos","welinton","Welinton","https://s.glbimg.com/es/sde/f/2019/07/19/22fe3b9be9edad9378b6f5abb5fd5bfe_FORMATO.jpeg",105913,23,283,"ata","Nulo",0,1.29,0,1.5,"Cruzeiro",2019
"367","Roberto Heuchayer Santos de Araújo","roberto","Roberto","https://s.glbimg.com/es/sde/f/2018/08/29/ee96b4652f7fe6a58750ecd5d477ee2f_FORMATO.png",71116,23,315,"lat","Nulo",1.7,3.59,-0.57,3.65,"Chapecoense",2019
"368","Leonardo Gomes da Conceição Silva","leonardo","Leonardo","https://s.glbimg.com/es/sde/f/2018/05/21/15d96549307788253f2aba10bff0c973_FORMATO.png",86973,23,284,"lat","Contundido",0,5.41,0,2.7,"Grêmio",2019
"369","Vinícius Goes Barbosa de Souza","vinicius","Vinícius","https://s.glbimg.com/es/sde/f/2019/03/29/188d8189b08f034c67505831cfe67554_FORMATO.png",71162,23,282,"mei","Provável",0,4.6,0,3.11,"Atlético-MG",2019
"370","Weverton Pereira da Silva","weverton","Weverton","https://s.glbimg.com/es/sde/f/2019/10/03/58aa0eddfe8c9c684344f4231a233ddf_FORMATO.png",71631,23,275,"gol","Nulo",7,13.59,1.02,3.33,"Palmeiras",2019
"371","Marco Antônio de Oliveira Coelho","marco-antonio","Marco Antônio","https://s.glbimg.com/es/sde/f/2019/07/19/e807102cde107d543c2b4cfb4ed8280f_FORMATO.jpeg",105912,23,283,"mei","Nulo",0,1,0,0,"Cruzeiro",2019
"372","Gabriel Costa França","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2019/03/22/0dc3b607fbf0f1db6f328cdcfd7169d0_FORMATO.png",87393,23,263,"zag","Provável",3.7,9.14,0.48,3.47,"Botafogo",2019
"373","Luan Peres Petroni","luan-peres","Luan Peres ","https://s.glbimg.com/es/sde/f/2019/09/16/6a774b65d32e1e3586030adb069316e3_FORMATO.png",84847,23,277,"zag","Provável",3,3.42,0.43,1.3,"Santos",2019
"374","Gustavo Blanco Petersen Macedo","gustavo-blanco","Gustavo Blanco","https://s.glbimg.com/es/sde/f/2018/05/07/6ac39bf60c88040543dee78fc133c427_FORMATO.png",91191,23,282,"mei","Contundido",0,9,0,0,"Atlético-MG",2019
"375","Wanderson Santos Pereira","wanderson","Wanderson","https://s.glbimg.com/es/sde/f/2019/07/09/6be4c7e2f273ab0fb8db516f2e004ab7_FORMATO.png",86143,23,265,"zag","Nulo",0,1.68,0,-2.5,"Bahia",2019
"376","Caíque Silva Sá","caique-sa","Caíque Sá","https://s.glbimg.com/es/sde/f/2019/08/27/b28e2716f68ff79bd54f9af7394a8926_FORMATO.png",87437,23,315,"lat","Nulo",0,3.03,0,-0.25,"Chapecoense",2019
"377","Carlos Eduardo Bertolassi da Silva","cadu-silva","Cadu Silva","",105914,23,277,"zag","Nulo",0,1,0,0,"Santos",2019
"378","Kawan Gabriel da Silva","kawan","Kawan","https://s.glbimg.com/es/sde/f/2019/09/08/a8fc75a1bedde47f33857a4a2b460b64_FORMATO.png",106219,23,293,"mei","Nulo",0,1,0,0,"Athlético-PR",2019
"379","Marx Lênin dos Santos Gonçalves","marx-lenin","Marx Lênin","https://s.glbimg.com/es/sde/f/2019/09/17/3ce022b7359964aa5da07ad9306a952e_FORMATO.png",106312,23,314,"mei","Nulo",0,1,0,0,"Avaí",2019
"380","Lucas Henrique Frigeri","lucas-frigeri","Lucas Frigeri","https://s.glbimg.com/es/sde/f/2019/03/26/65f2f48172da036fdca184334f150eab_FORMATO.png",84854,23,314,"gol","Nulo",0,3.88,0,3.7,"Avaí",2019
"381","Abner Felipe Souza de Almeida","abner-felipe","Abner Felipe","https://s.glbimg.com/es/sde/f/2019/04/01/18e6ddda5e7dd97a6c3c7e7a4ee0011d_FORMATO.png",84860,23,293,"lat","Nulo",0,4.81,0,6.43,"Athlético-PR",2019
"382","João Lucas Cardoso","joao-lucas","João Lucas","https://s.glbimg.com/es/sde/f/2019/03/28/eb379c8f9ca40adb24afd4216819a3c1_FORMATO.png",86740,23,354,"lat","Provável",0.5,9.15,-0.32,2.06,"Ceará",2019
"383","Lucas de Ramos Silveira","lucas-ramos","Lucas Ramos","https://s.glbimg.com/es/sde/f/2019/09/03/5835bace87a92fc7d3e303920886c724_FORMATO.png",106000,23,285,"mei","Nulo",0,1,0,0,"Internacional",2019
"384","Felipe de Figueiredo Ferreira","felipe-ferreira","Felipe Ferreira","https://s.glbimg.com/es/sde/f/2019/09/27/05590e980a3f1c8b936dbef1540fc424_FORMATO.png",86749,23,267,"mei","Nulo",0,2.34,-0.66,0,"Vasco",2019
"385","Bruno Henrique Corsini","bruno-henrique","Bruno Henrique","https://s.glbimg.com/es/sde/f/2019/01/14/57fb81b73c89620d18f66384c4d61108_FORMATO.jpeg",70944,23,275,"mei","Provável",1.4,10.76,-0.54,3.25,"Palmeiras",2019
"386","Leonardo Cittadini","leo-cittadini","Léo Cittadini","https://s.glbimg.com/es/sde/f/2019/03/30/475167cdad7e826c64f4a0a999f8aef9_FORMATO.png",70986,23,293,"mei","Provável",16.5,9.42,2.2,5.76,"Athlético-PR",2019
"387","Uilson Pedruzzi de Oliveira","uilson","Uilson","https://s.glbimg.com/es/sde/f/2018/05/07/9c69736d87e93ac80d7f38013cb1c1e7_FORMATO.png",85418,23,282,"gol","Contundido",0,3,0,0,"Atlético-MG",2019
"388","Caio Alexandre Souza e Silva","caio-alexandre","Caio Alexandre","",106323,23,263,"mei","Nulo",0,1,0,0,"Botafogo",2019
"389","João Pedro Costa Contreiras Martins","joao-pedro","João Pedro ","https://s.glbimg.com/es/sde/f/2019/08/09/4b0dffb7d626e3c233ba72f5b9a65261_FORMATO.png",106017,23,267,"ata","Nulo",0,1,0,0,"Vasco",2019
"390","João Lucas Souza Cardoso","johnny","Johnny ","https://s.glbimg.com/es/sde/f/2019/07/30/eec05aaa83cd22ce06b5bcb0f128f132_FORMATO.png",106002,23,285,"ata","Nulo",0,0.77,0,0,"Internacional",2019
"391","Alex da Silva","alex-silva","Alex Silva","https://s.glbimg.com/es/sde/f/2019/02/18/2ffd333de72b16a616330241a2857925_FORMATO.png",84861,23,314,"lat","Contundido",0,4.35,0,1.7,"Avaí",2019
"392","Everton Sousa Soares","everton","Everton","https://s.glbimg.com/es/sde/f/2019/07/01/ac71f3ebf82fb819599967ea8bff8513_FORMATO.png",86757,23,284,"ata","Suspenso",5.3,17.27,-0.21,7.22,"Grêmio",2019
"393","Daniel de Pauli Oliveira","daniel-oliveira","Daniel Oliveira","https://s.glbimg.com/es/sde/f/2019/08/17/22428bbf637f4e33dd14de3cbc5db111_FORMATO.png",106076,23,290,"mei","Nulo",0,1,0,0,"Goiás",2019
"394","Vanderley Ribeiro Correia Filho","vanderley","Vanderley","https://s.glbimg.com/es/sde/f/2019/08/17/8983f6e4a6bb89ad4e6548972209afc5_FORMATO.png",106077,23,290,"zag","Nulo",0,1,0,0,"Goiás",2019
"395","Natanael Batista Pimenta","natanael","Natanael","https://s.glbimg.com/es/sde/f/2019/07/02/0f6012cd35603a1b0d4256fb91ed6709_FORMATO.png",86264,23,285,"lat","Contundido",0,4.46,0,1.47,"Internacional",2019
"396","Alberto Valentim do Carmo Neto","alberto-valentim","Alberto Valentim","https://s.glbimg.com/es/sde/f/2019/09/17/6cdc331f060e899d7c0f44b3fbea2423_FORMATO.png",84863,23,314,"tec","Provável",2.42,6.76,0.09,3.09,"Avaí",2019
"397","Luanderson Johnala Marques da Silva","luanderson","Luanderson ","https://s.glbimg.com/es/sde/f/2019/05/07/da04fa8f12c10e89989965f7bf9d54ac_FORMATO.png",86380,23,314,"mei","Nulo",0,2.62,0,3,"Avaí",2019
"398","Luan Guilherme de Jesus Vieira","luan","Luan","https://s.glbimg.com/es/sde/f/2018/05/21/c01a0fcc9657bf0df6cfde4356ece5bc_FORMATO.png",86759,23,284,"ata","Provável",5.7,11.44,-2.17,5.11,"Grêmio",2019
"399","Wanderson Ferreira de Oliveira","valdivia","Valdívia","https://s.glbimg.com/es/sde/f/2019/06/20/61242f36895eb1ce85680054317fbbf4_FORMATO.png",85423,23,267,"mei","Nulo",0,3.86,0,1.45,"Vasco",2019
"400","Breno Washington Rodrigues da Silva","breno","Breno","",106083,23,290,"mei","Nulo",-0.5,0.78,0,-1.6,"Goiás",2019
"401","Jhonata Robert Alves da Silva","jhonata-robert","Jhonata Robert","https://s.glbimg.com/es/sde/f/2019/09/27/2de8181a6267699c67bea59e42aea092_FORMATO.png",106371,23,284,"ata","Nulo",0,1,0,0,"Grêmio",2019
"402","Henrique Silva Milagres","henrique","Henrique","https://s.glbimg.com/es/sde/f/2018/09/27/b3280046d476aa241a694771fbe1b0cc_FORMATO.png",84893,23,267,"lat","Nulo",0,3.75,0,2.55,"Vasco",2019
"403","Flávio Medeiros da Silva","flavio","Flávio","https://s.glbimg.com/es/sde/f/2019/03/29/b6aab56d50cf29e0e2a267d04614f4a1_FORMATO.png",91102,23,265,"mei","Provável",0,2.86,-0.45,1.6,"Bahia",2019
"404","Alexandre Melo Ribeiro da Silva","alexandre-melo","Alexandre Melo","https://s.glbimg.com/es/sde/f/2019/09/03/08ab75a324cfe9cd93220fee828bf4de_FORMATO.png",106159,23,267,"lat","Nulo",0,1,0,0,"Vasco",2019
"405","Elosman Euller Silva Cavalcanti","euller","Euller ","https://s.glbimg.com/es/sde/f/2019/08/26/56ef8a5cc4081f9d61e3ae98f42f3795_FORMATO.png",84890,23,341,"lat","Nulo",0,3.6,0,1.65,"CSA",2019
"406","Victor Luis Chuab Zamblauskas","victor-luis","Victor Luis","https://s.glbimg.com/es/sde/f/2019/01/14/6656cffa0a00120d740886ec3a73c1df_FORMATO.jpeg",86410,23,275,"lat","Nulo",0,5.22,0,0.2,"Palmeiras",2019
"407","Pablo Dyego da Silva Rosa","pablo-dyego","Pablo Dyego","https://s.glbimg.com/es/sde/f/2019/09/16/2327d03ce998da8f704c560f545dd528_FORMATO.png",86444,23,266,"ata","Contundido",0,2.03,0,0.73,"Fluminense",2019
"408","Matheus Rossetto","matheus-rossetto","Matheus Rossetto","https://s.glbimg.com/es/sde/f/2019/03/30/05eb59cd87f511f9e069941d777aa540_FORMATO.png",86766,23,293,"mei","Nulo",0,2.49,0,0.17,"Athlético-PR",2019
"409","Marcos Felipe de Freitas Monteiro","marcos-felipe","Marcos Felipe ","https://s.glbimg.com/es/sde/f/2018/05/18/72317ca5c12be51354f8792ab39b37d8_FORMATO.png",85004,23,266,"gol","Nulo",0,2,0,0,"Fluminense",2019
"410","Lucas Alexandre Galdino de Azevedo","lucao","Lucão",NA,106160,23,267,"gol","Nulo",0,2,0,0,"Vasco",2019
"411","Danilo das Neves Pinheiro","tche-tche","Tchê Tchê","https://s.glbimg.com/es/sde/f/2019/05/06/fbb4319c2256b5cbf2fb558f6e3e9503_FORMATO.png",86686,23,276,"mei","Provável",2,5.12,0.09,2.01,"São Paulo",2019
"412","Everton Felipe de Oliveira Silva","everton-felipe","Everton Felipe","https://s.glbimg.com/es/sde/f/2019/09/06/afdf70fe63d0b05967709530960a4cf6_FORMATO.png",86519,23,293,"mei","Nulo",0,2.34,0,0.8,"Athlético-PR",2019
"413","Richard Cândido Coelho","richard","Richard","https://s.glbimg.com/es/sde/f/2019/06/21/d18aac5064ae47e2d3442017e04c4736_FORMATO.png",86711,23,267,"mei","Provável",3.5,4.53,0.86,1.7,"Vasco",2019
"414","Jonathan Luiz Moreira Rosa Júnior","jonathan","Jonathan","https://s.glbimg.com/es/sde/f/2019/09/17/ecef62f7db0027cac4d39b5f21eabb7e_FORMATO.png",106161,23,314,"ata","Provável",7.7,6.46,1.33,4.33,"Avaí",2019
"415","Gabriel Fortes Chaves","gabriel-pec","Gabriel Pec","https://s.glbimg.com/es/sde/f/2019/09/06/acd2cdb349571e15dd4dea6f3da3be3c_FORMATO.png",106199,23,267,"mei","Nulo",0,1.38,0,1.3,"Vasco",2019
"416","João Paulo Silva Martins","joao-paulo","João Paulo","https://s.glbimg.com/es/sde/f/2019/03/28/55b6bd3285315d25077f61ea5d4a7fc9_FORMATO.png",85425,23,277,"gol","Nulo",0,2,0,0,"Santos",2019
"417","Orlando Enrique Berrío Meléndez","berrio","Berrío ","https://s.glbimg.com/es/sde/f/2019/04/26/91363f5a07b1bf1bd53bc95cb9436ae9_FORMATO.png",85300,23,262,"ata","Nulo",-0.3,5.06,-0.12,1.17,"Flamengo",2019
"418","Kaio Magno Bacelar Martins","kaio-magno","Kaio Magno","https://s.glbimg.com/es/sde/f/2019/09/06/ecf70f560fb1ea08f5587fff6ec6c75d_FORMATO.jpeg",106200,23,267,"ata","Nulo",0,1,0,0,"Vasco",2019
"419","Lucas Figueiredo dos Santos","lucas-figueiredo","Lucas Figueiredo","https://s.glbimg.com/es/sde/f/2019/09/06/aa27fcb65d550af7c339f038986b3136_FORMATO.png",106201,23,267,"ata","Nulo",0,1,0,0,"Vasco",2019
"420","Pedro Julião Azevedo Junior","juninho-quixada","Juninho Quixadá","https://s.glbimg.com/es/sde/f/2019/03/28/290762becedf23c80b831f923f4b7b33_FORMATO.png",71787,23,354,"mei","Nulo",4.6,4.28,0.48,2.3,"Ceará",2019
"421","Bruno Gomes da Silva Clevelário","bruno-gomes","Bruno Gomes","https://s.glbimg.com/es/sde/f/2019/09/06/986758e25f86ab2290e8f5c208a3b91a_FORMATO.jpeg",106202,23,267,"mei","Nulo",0,1.09,0,1.2,"Vasco",2019
"422","Thaciano Mickael da Silva","thaciano","Thaciano","https://s.glbimg.com/es/sde/f/2018/05/21/8805a9e1e4f2ee609adb3d2576d5ff0a_FORMATO.png",87470,23,284,"mei","Nulo",-0.5,4.41,-0.57,2.64,"Grêmio",2019
"423","Agenor Detofol","agenor","Agenor","https://s.glbimg.com/es/sde/f/2019/04/28/250bbbb44b3bc7a9a330aa4be2da6f11_FORMATO.png",71724,23,266,"gol","Nulo",0,3.05,0,2.37,"Fluminense",2019
"424","Elton Junior Melo Ataíde","elton","Elton","https://s.glbimg.com/es/sde/f/2019/03/29/ba5687c390564e23e74776f29ea757f3_FORMATO.png",71719,23,265,"mei","Contundido",0,5.22,0,1.71,"Bahia",2019
"425","Raúl Alejandro Cáceres Bogado","raul-caceres","Raúl Cáceres","https://s.glbimg.com/es/sde/f/2019/02/04/8b0cf393436f7ab7db324b1059c9b76c_FORMATO.jpeg",71680,23,267,"lat","Nulo",0,1.76,0,-0.02,"Vasco",2019
"426","Geovane Batista de Faria","geovane","Geovane","https://s.glbimg.com/es/sde/f/2019/03/26/c9e38ba62632fce4509a3f9e0181914f_FORMATO.png",71667,23,290,"mei","Nulo",0,2.8,0,0.46,"Goiás",2019
"427","Giorgian Daniel de Arrascaeta Benedetti","arrascaeta","Arrascaeta","https://s.glbimg.com/es/sde/f/2019/04/26/85b7c7626785a66de96ac6b9008f4299_FORMATO.png",87863,23,262,"mei","Contundido",0,18.35,0,11.75,"Flamengo",2019
"428","Thiago Galhardo do Nascimento Rocha","thiago-galhardo","Thiago Galhardo","https://s.glbimg.com/es/sde/f/2019/04/29/066e54215a4994be68b64958a2b3d326_FORMATO.png",71844,23,354,"mei","Provável",1.9,11.96,-0.76,6.14,"Ceará",2019
"429","Antônio Josenildo Rodrigues de Oliveira","rodriguez","Rodriguez","https://s.glbimg.com/es/sde/f/2018/08/09/e6b3f5b4c7922f94ca18791b3af1f390_FORMATO.png",91251,23,284,"zag","Nulo",0,4.69,0,6.17,"Grêmio",2019
"430","Yago Felipe da Costa Rocha","yago-felipe","Yago Felipe","https://s.glbimg.com/es/sde/f/2019/04/25/b0af7a3c86be9b197bc4fe18084d69ca_FORMATO.png",87747,23,290,"mei","Provável",2.7,4.95,0.39,2.97,"Goiás",2019
"431","Ocimar de Almeida Júnior","junior-urso","Júnior Urso","https://s.glbimg.com/es/sde/f/2019/05/23/5276932da13edef774a1a4af1abb3beb_FORMATO.png",71829,23,264,"mei","Nulo",0,6.7,0,2.13,"Corinthians",2019
"432","Vitor Frezarin Bueno","vitor-bueno","Vitor Bueno","https://s.glbimg.com/es/sde/f/2019/04/04/095c0e9c914b5540c22f639788f6324f_FORMATO.png",87552,23,276,"mei","Provável",4.9,6.07,0.69,2.49,"São Paulo",2019
"433","Leandro Barcia Montero","leandro-barcia","Leandro Barcia","https://s.glbimg.com/es/sde/f/2019/03/26/eb34e430eaaff21dcd5c4c680505c910_FORMATO.png",91242,23,290,"ata","Provável",2,8.64,0.59,3.09,"Goiás",2019
"434","Santiago Tréllez Vivero","trellez","Tréllez","https://s.glbimg.com/es/sde/f/2019/08/16/26ad03bb240f5418adc75a10567c1e3b_FORMATO.png",87679,23,285,"ata","Nulo",0,4.35,0,1.58,"Internacional",2019
"435","Eduardo Gabriel Aquino Cossa","pepe","Pepê","https://s.glbimg.com/es/sde/f/2018/07/31/21dbd08feda4a4caf00ffc5fe75ec14b_FORMATO.png",91201,23,284,"ata","Provável",0.9,5.01,0.25,2.66,"Grêmio",2019
"436","Júnior Nazareno Sornoza Moreira","sornoza","Sornoza","https://s.glbimg.com/es/sde/f/2019/05/23/f57131336fd4986cab54d1401667dbf8_FORMATO.png",87877,23,264,"mei","Suspenso",-2.3,4.42,-0.51,2.39,"Corinthians",2019
"437","Gustavo Raúl Gómez Portillo","gustavo-gomez","Gustavo Gómez","https://s.glbimg.com/es/sde/f/2019/01/14/3bd03adab98a337f19a89fde0e3a3b69_FORMATO.jpeg",71684,23,275,"zag","Nulo",2,12.27,-0.48,3.39,"Palmeiras",2019
"438","Maurício Azevedo Alves","amaral","Amaral","https://s.glbimg.com/es/sde/f/2019/03/23/2c3a6bf46567ed434223ed72f1109c0a_FORMATO.png",72071,23,341,"mei","Contundido",0,4,0,0,"CSA",2019
"439","Diogo José Gonçalves da Silva","diogo-silva","Diogo Silva","https://s.glbimg.com/es/sde/f/2019/03/28/124aa9812703927dd6cfd2001e5b1299_FORMATO.png",71882,23,354,"gol","Provável",-2,9.73,-0.73,3.66,"Ceará",2019
"440","Giovanni Palmieri dos Santos","giovanni","Giovanni","https://s.glbimg.com/es/sde/f/2019/07/12/5e27f57916bf0f965ddc5074bd107452_FORMATO.png",72097,23,265,"lat","Nulo",0,6.18,0,3.4,"Bahia",2019
"441","Jorge Marco de Oliveira Moraes","jorge","Jorge","https://s.glbimg.com/es/sde/f/2019/04/30/d5b0b482b84d690a1f796957d38dd952_FORMATO.png",88065,23,277,"lat","Provável",6.3,15.62,-0.97,7.01,"Santos",2019
"442","Michel Ferreira dos Santos","michel","Michel","https://s.glbimg.com/es/sde/f/2018/05/21/85cd3dd4979fed2379f69e0aeeaee152_FORMATO.png",71920,23,284,"mei","Provável",0,4.59,0,1.97,"Grêmio",2019
"443","Paulo Ricardo Ferreira","paulo-ricardo","Paulo Ricardo","https://s.glbimg.com/es/sde/f/2019/07/11/9fbdccae5a9a789cc905f7ed4051e2c3_FORMATO.png",88224,23,290,"zag","Nulo",0,2.22,0,-0.3,"Goiás",2019
"444","Bruno Cortês Barbosa","bruno-cortez","Bruno Cortez","https://s.glbimg.com/es/sde/f/2018/05/18/0ba3c7d69167c8dcfafe511fc043e800_FORMATO.png",72079,23,284,"lat","Provável",3.7,5.9,-0.67,4.35,"Grêmio",2019
"445","Matheus de Vargas","matheus-vargas","Matheus Vargas","https://s.glbimg.com/es/sde/f/2019/09/06/28fc3ab9cc81a64bc647295224944e96_FORMATO.png",87929,23,356,"mei","Nulo",0,2.2,0,1.6,"Fortaleza",2019
"446","Gustavo Henrique Furtado Scarpa","gustavo-scarpa","Gustavo Scarpa","https://s.glbimg.com/es/sde/f/2019/10/03/47c21ed885c76c65fecede59c0ecf1e0_FORMATO.png",87999,23,275,"mei","Nulo",6.4,5.53,0.71,2.94,"Palmeiras",2019
"447","Lucas Estella Perri","lucas-perri","Lucas Perri","https://s.glbimg.com/es/sde/f/2018/05/26/5818d20df4c7c3248d9dc04c6864aa03_FORMATO.png",91260,23,276,"gol","Nulo",0,2,0,0,"São Paulo",2019
"448","Danilo Fernando Avelar","danilo-avelar","Danilo Avelar","https://s.glbimg.com/es/sde/f/2019/05/23/3838256f970424f3a26f7cf5a433287b_FORMATO.png",72142,23,264,"lat","Provável",8,9.63,0.46,5.82,"Corinthians",2019
"449","Tiago Luis Volpi","tiago-volpi","Tiago Volpi","https://s.glbimg.com/es/sde/f/2019/04/01/2738a4ae33bd55ff85ec0117ecf79063_FORMATO.png",72018,23,276,"gol","Provável",1,10.94,-2.49,5.09,"São Paulo",2019
"450","Yuri Antonio Costa da Silva","yuri","Yuri","https://s.glbimg.com/es/sde/f/2019/04/22/afe400fc89b6142fd695e234cd15be57_FORMATO.png",88125,23,263,"mei","Nulo",0,1.98,0,-0.28,"Botafogo",2019
"451","João Paulo Mior","joao-paulo","João Paulo","https://s.glbimg.com/es/sde/f/2019/09/12/b74e9e7b74db80e81be2f85ce7279210_FORMATO.png",72168,23,263,"mei","Provável",1.2,8.15,-0.18,2.7,"Botafogo",2019
"452","Daniel Guedes da Silva","daniel-guedes","Daniel Guedes ","https://s.glbimg.com/es/sde/f/2019/03/27/36a8f752725a4c7a0f94522417d6cc98_FORMATO.png",88225,23,290,"lat","Suspenso",0,5.6,0,2.31,"Goiás",2019
"453","Jailson Marcelino dos Santos","jailson","Jailson","https://s.glbimg.com/es/sde/f/2019/01/14/89275763a0ba1f9787279a68c22de24f_FORMATO.jpeg",72290,23,275,"gol","Provável",0,6.4,0,1,"Palmeiras",2019
"454","Paulo Roberto Valoura Júnior","juninho","Juninho","https://s.glbimg.com/es/sde/f/2019/09/03/f3c44a346794fb67a9084ef89211cd1c_FORMATO.png",71937,23,356,"mei","Provável",3.7,7.48,0.54,3.62,"Fortaleza",2019
